% Motor voltage for all motors
% 1 	Time (sec)
% 2-3 	Voltage to motor (to Teensy) 1,2 (Volt)
% 4-5 	Voltage to motor (from Teensy) 1,2 (Volt)
% 6-7 	PWM to motor (+/- 2096) (from Teensy) 1,2
% 8 	Relax motor controller (standing still for some time)
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332048.8606 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332048.8866 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332048.9106 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332048.9364 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332048.9613 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332048.9858 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332049.0116 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332049.0363 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332049.0611 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332049.0863 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332049.1112 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332049.1361 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332049.1617 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332049.1867 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332049.2109 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332049.2359 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332049.2610 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332049.2857 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332049.3117 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332049.3365 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332049.3613 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332049.3861 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332049.4109 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332049.4367 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332049.4614 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332049.4861 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332049.5109 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332049.5366 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332049.5609 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332049.5867 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332049.6116 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332049.6365 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332049.6613 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332049.6862 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332049.7110 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332049.7358 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332049.7615 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332049.7862 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332049.8110 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332049.8367 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332049.8617 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332049.8865 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332049.9117 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332049.9366 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332049.9617 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332049.9865 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332050.0115 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332050.0363 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332050.0612 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332050.0859 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332050.1108 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332050.1365 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332050.1613 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332050.1861 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332050.2110 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332050.2358 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332050.2618 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332050.2864 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332050.3112 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332050.3358 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332050.3613 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332050.3863 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332050.4113 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332050.4361 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332050.4610 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332050.4868 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332050.5117 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332050.5366 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332050.5619 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332050.5861 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332050.6121 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332050.6367 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332050.6617 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332050.6867 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332050.7111 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332050.7371 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
1738332047.4768 0.00 0.00 0.00 0.00 0 0 1
